month,sales_mkwh,state,sector,consumers,price,revenue,use_per_capita,region,cooling_days,heating_days,COM,RES,time,year,mon,season,date,num_days,num_hols,pct_weekdays,y,hot,cold,wind
201404,1107.83456,KS,COM,225097.0,10.18,11277.7558208,4921.587404541154,WNC,3.6921338929,512.2432072,1,0,76,2014,4,spring,2014-04-01,30,8,0.7333333333333334,164.05291348470513,0.0,0.0,12.0
201403,1175.50022,KS,COM,224957.0,10.04,11802.022208799997,5225.444062643083,WNC,0.0,1031.3245992,1,0,75,2014,3,spring,2014-03-01,31,10,0.6774193548387097,168.56271169816398,0.0,7.0,3.0
201402,1193.68617,KS,COM,224458.0,9.48,11316.1448916,5318.082536599275,WNC,0.0,1347.4396835,1,0,74,2014,2,winter,2014-02-01,28,9,0.6785714285714286,189.9315191642598,0.0,18.0,5.0
201401,1285.47052,KS,COM,224716.0,9.41,12096.2775932,5720.422755834031,WNC,0.0,1483.6063542,1,0,73,2014,1,winter,2014-01-01,31,10,0.6774193548387097,184.5297663172268,0.0,7.0,7.0
201312,1228.09132,KS,COM,225733.0,9.32,11445.8111024,5440.4598352921375,WNC,0.0,1404.1503412,1,0,72,2013,12,winter,2013-12-01,31,10,0.6774193548387097,175.4987043642625,0.0,13.0,0.0
201311,1170.9893,KS,COM,225675.0,9.35,10948.749955,5188.830397695801,WNC,0.0,879.04978579,1,0,71,2013,11,fall,2013-11-01,30,11,0.6333333333333333,172.9610132565267,0.0,2.0,2.0
201310,1259.30461,KS,COM,225306.0,9.61,12101.917302099999,5589.307919007927,WNC,6.6474168786,438.54795566,1,0,70,2013,10,fall,2013-10-01,31,9,0.7096774193548387,180.30025545186862,0.0,1.0,3.0
201309,1385.09141,KS,COM,225080.0,9.74,13490.7903334,6153.77381375511,WNC,140.79486007,67.318573695,1,0,69,2013,9,fall,2013-09-01,30,10,0.6666666666666667,205.125793791837,0.0,0.0,10.0
201308,1493.27209,KS,COM,225116.0,9.97,14887.9227373,6633.344986584694,WNC,251.07848864,18.43098921,1,0,68,2013,8,summer,2013-08-01,31,9,0.7096774193548387,213.97887053499014,0.0,0.0,14.0
201307,1462.43873,KS,COM,224648.0,10.02,14653.636074600001,6509.912084683594,WNC,262.37478368,15.010733302,1,0,67,2013,7,summer,2013-07-01,31,9,0.7096774193548387,209.9971640220514,0.0,0.0,12.0
201306,1384.34289,KS,COM,224458.0,10.05,13912.6460445,6167.491869302943,WNC,180.69766049,47.902656461,1,0,66,2013,6,summer,2013-06-01,30,10,0.6666666666666667,205.58306231009811,2.0,0.0,14.0
201305,1229.78715,KS,COM,223874.0,9.93,12211.7863995,5493.211136621492,WNC,49.122508364,226.75022906,1,0,65,2013,5,spring,2013-05-01,31,9,0.7096774193548387,177.2003592458546,0.0,3.0,17.0
201304,1141.95701,KS,COM,223827.0,9.58,10939.9481558,5101.962721208791,WNC,0.57903672988,629.43550785,1,0,64,2013,4,spring,2013-04-01,30,8,0.7333333333333334,170.06542404029304,0.0,6.0,1.0
201303,1154.28181,KS,COM,224095.0,9.6,11081.105376,5150.859278431022,WNC,0.0,1048.4208189,1,0,63,2013,3,spring,2013-03-01,31,10,0.6774193548387097,166.15675091712976,0.0,9.0,0.0
201302,1127.65619,KS,COM,222739.0,9.62,10848.052547799998,5062.679593605071,WNC,0.0,1096.6518347,1,0,62,2013,2,winter,2013-02-01,28,9,0.6785714285714286,180.8099854858954,0.0,22.0,2.0
201301,1207.81553,KS,COM,223596.0,9.14,11039.433944200002,5401.77610511816,WNC,0.0,1263.1819241,1,0,61,2013,1,winter,2013-01-01,31,10,0.6774193548387097,174.2508421005858,0.0,5.0,2.0
201212,1208.48473,KS,COM,225027.0,8.93,10791.7686389,5370.398796588854,WNC,0.0,1117.6734661,1,0,60,2012,12,winter,2012-12-01,31,11,0.6451612903225806,173.23867085770496,0.0,9.0,1.0
201211,1151.65535,KS,COM,224953.0,9.01,10376.4147035,5119.537636750788,WNC,0.0,756.87529504,1,0,59,2012,11,fall,2012-11-01,30,10,0.6666666666666667,170.6512545583596,0.0,0.0,3.0
201210,1247.23408,KS,COM,224375.0,9.36,11674.1109888,5558.703420612814,WNC,4.2854290074,480.05375996,1,0,58,2012,10,fall,2012-10-01,31,9,0.7096774193548387,179.31301356815527,0.0,0.0,4.0
201209,1347.70074,KS,COM,224367.0,9.53,12843.588052199999,6006.679859337603,WNC,79.236074273,128.60483381,1,0,57,2012,9,fall,2012-09-01,30,11,0.6333333333333333,200.22266197792013,0.0,0.0,12.0
201208,1489.41006,KS,COM,224393.0,9.5,14149.395569999999,6637.50678497101,WNC,250.66120148,22.217560227,1,0,56,2012,8,summer,2012-08-01,31,8,0.7419354838709677,214.11312209583903,31.0,0.0,9.0
201207,1616.75533,KS,COM,224097.0,9.45,15278.337868499999,7214.533572515473,WNC,474.68694983,0.71941489762,1,0,55,2012,7,summer,2012-07-01,31,10,0.6774193548387097,232.726889435983,53.0,0.0,21.0
201206,1435.26907,KS,COM,224085.0,9.7,13922.109978999999,6405.020728741326,WNC,237.29564463,24.833483878,1,0,54,2012,6,summer,2012-06-01,30,9,0.7,213.5006909580442,36.0,0.0,13.0
201205,1345.9813,KS,COM,223915.0,9.23,12423.407399,6011.126096956435,WNC,123.17742802,124.10244594,1,0,53,2012,5,spring,2012-05-01,31,9,0.7096774193548387,193.90729345020756,0.0,0.0,9.0
201204,1180.23938,KS,COM,222898.0,9.06,10692.9687828,5294.975190445854,WNC,14.384515153,358.4856134,1,0,52,2012,4,spring,2012-04-01,30,9,0.7,176.4991730148618,0.0,0.0,8.0
201203,1136.94384,KS,COM,222667.0,8.95,10175.647367999998,5106.0275658269975,WNC,37.336161328,452.87271118,1,0,51,2012,3,spring,2012-03-01,31,9,0.7096774193548387,164.71056663958058,0.0,0.0,5.0
201202,1118.53244,KS,COM,222662.0,9.04,10111.533257599998,5023.4545634189935,WNC,0.0,927.37730218,1,0,50,2012,2,winter,2012-02-01,29,9,0.6896551724137931,173.2225711523791,0.0,11.0,7.0
201201,1177.47967,KS,COM,222313.0,8.74,10291.1723158,5296.494896834643,WNC,0.0,1122.5494336,1,0,49,2012,1,winter,2012-01-01,31,11,0.6451612903225806,170.8546740914401,0.0,1.0,2.0
201112,1218.30525,KS,COM,222603.0,8.32,10136.29968,5472.995646958936,WNC,0.0,1065.5480306,1,0,48,2011,12,winter,2011-12-01,31,11,0.6451612903225806,176.54824667609472,0.0,15.0,4.0
